timestamp,open,high,low,close,volume
2024-05-28 04:00:00,430.84,430.84,430.71,430.71,300
2024-05-28 04:05:00,430.49,430.49,430.35,430.49,565
2024-05-28 04:15:00,430.5,430.5,430.32,430.47,1817
2024-05-28 04:20:00,430.31,430.6,430.31,430.6,727
2024-05-28 04:25:00,430.36,430.36,430.34,430.36,1760
2024-05-28 04:30:00,430.37,430.37,430.37,430.37,184
2024-05-28 04:45:00,430.67,430.67,430.67,430.67,100
2024-05-28 04:50:00,430.6,430.6,430.6,430.6,310
2024-05-28 05:00:00,430.81,430.81,430.81,430.81,329
2024-05-28 05:05:00,430.81,430.81,430.81,430.81,100
2024-05-28 05:10:00,430.71,430.71,430.71,430.71,675
2024-05-28 05:15:00,430.37,430.37,430.37,430.37,157
2024-05-28 05:20:00,430.63,430.63,430.63,430.63,100
2024-05-28 05:25:00,430.73,430.73,430.73,430.73,138
2024-05-28 05:30:00,430.44,430.44,430.44,430.44,100
2024-05-28 05:50:00,430.5,430.5,430.5,430.5,365
2024-05-28 06:05:00,430.3,430.3,430.3,430.3,100
2024-05-28 06:15:00,430.0,430.0,430.0,430.0,158
2024-05-28 06:20:00,429.11,429.11,428.75,428.75,300
2024-05-28 06:25:00,428.94,428.94,428.61,428.61,400
2024-05-28 06:30:00,428.79,429.0,428.79,429.0,648
2024-05-28 06:35:00,429.55,429.55,429.47,429.47,200
2024-05-28 06:40:00,429.15,429.39,429.15,429.39,1011
2024-05-28 06:45:00,428.84,428.84,428.32,428.32,2568
2024-05-28 06:50:00,428.35,428.82,428.35,428.82,440
2024-05-28 06:55:00,428.56,428.56,428.08,428.08,2467
2024-05-28 07:00:00,428.67,428.78,428.5,428.56,3703
2024-05-28 07:05:00,428.74,428.99,428.7,428.75,1381
2024-05-28 07:10:00,428.83,428.83,428.83,428.83,100
2024-05-28 07:15:00,428.83,429.0,428.8,429.0,1650
2024-05-28 07:20:00,428.79,428.79,428.5,428.5,1004
2024-05-28 07:25:00,428.7,428.87,428.5,428.86,892
2024-05-28 07:30:00,428.75,428.75,428.5,428.5,1611
2024-05-28 07:35:00,428.7,428.97,428.7,428.97,820
2024-05-28 07:40:00,429.0,429.0,429.0,429.0,100
2024-05-28 07:50:00,429.4,429.5,429.4,429.5,1290
2024-05-28 07:55:00,429.46,430.0,429.46,430.0,1816
2024-05-28 08:00:00,428.79,431.0,428.45,429.8,19889
2024-05-28 08:05:00,430.56,431.54,430.0,430.0,1770
2024-05-28 08:10:00,429.92,430.0285,429.92,430.0285,242
2024-05-28 08:15:00,429.8,429.8,429.39,429.6,2044
2024-05-28 08:20:00,429.75,429.8,429.3853,429.77,1436
2024-05-28 08:25:00,429.6,429.75,429.6,429.75,1325
2024-05-28 08:30:00,429.15,429.6279,429.0,429.3,2366
2024-05-28 08:35:00,429.3,429.3,429.0,429.3,2655
2024-05-28 08:40:00,429.2,429.77,429.14,429.23,5760
2024-05-28 08:45:00,429.21,429.21,428.8,428.9,3295
2024-05-28 08:50:00,429.31,429.4,429.31,429.4,1108
2024-05-28 08:55:00,429.5042,429.7458,429.5,429.7458,697
2024-05-28 09:00:00,429.7738,429.85,429.5,429.5,2267
2024-05-28 09:05:00,429.5,429.6708,429.11,429.24,2132
2024-05-28 09:10:00,429.05,429.25,429.05,429.25,929
2024-05-28 09:15:00,429.15,429.7,429.05,429.7,3790
2024-05-28 09:20:00,429.6,429.85,429.6,429.71,942
2024-05-28 09:25:00,430.03,430.43,429.66,429.99,10747
2024-05-28 09:30:00,429.82,430.0,427.1,428.27,646659
2024-05-28 09:35:00,428.23,429.97,428.095,429.61,314772
2024-05-28 09:40:00,429.74,430.82,428.33,428.35,271286
2024-05-28 09:45:00,428.375,428.66,426.6,426.66,252948
2024-05-28 09:50:00,426.72,427.46,426.72,427.295,162837
2024-05-28 09:55:00,427.2772,428.13,427.23,428.005,198329
2024-05-28 10:00:00,427.96,428.79,427.6201,428.3,166877
2024-05-28 10:05:00,428.355,429.25,428.1,429.23,132992
2024-05-28 10:10:00,429.17,429.91,428.63,428.69,146574
2024-05-28 10:15:00,428.685,429.06,428.27,428.695,116437
2024-05-28 10:20:00,428.6504,428.7231,428.22,428.53,88431
2024-05-28 10:25:00,428.555,428.6,428.13,428.45,112659
2024-05-28 10:30:00,428.42,428.8,428.3101,428.5,87856
2024-05-28 10:35:00,428.49,428.75,428.09,428.09,113706
2024-05-28 10:40:00,428.03,428.8,428.02,428.57,99162
2024-05-28 10:45:00,428.6,428.62,428.23,428.335,45615
2024-05-28 10:50:00,428.335,428.43,427.7601,427.96,111550
2024-05-28 10:55:00,427.965,428.6,427.83,428.59,105859
2024-05-28 11:00:00,428.6205,428.8297,428.26,428.56,77146
2024-05-28 11:05:00,428.53,428.84,428.37,428.79,56043
2024-05-28 11:10:00,428.825,429.32,428.74,428.96,65714
2024-05-28 11:15:00,428.9527,429.2037,428.37,428.61,51764
2024-05-28 11:20:00,428.6006,428.7,428.33,428.38,57966
2024-05-28 11:25:00,428.37,428.53,428.3216,428.44,36966
2024-05-28 11:30:00,428.46,428.81,428.21,428.28,48729
2024-05-28 11:35:00,428.28,428.33,427.98,428.1799,77434
2024-05-28 11:40:00,428.2,428.645,428.17,428.645,38657
2024-05-28 11:45:00,428.64,428.87,428.53,428.77,52874
2024-05-28 11:50:00,428.76,428.8,428.55,428.6,55447
2024-05-28 11:55:00,428.6016,428.64,428.26,428.425,75114
2024-05-28 12:00:00,428.48,428.7392,428.34,428.5,45701
2024-05-28 12:05:00,428.47,428.75,428.46,428.57,37395
2024-05-28 12:10:00,428.59,428.89,428.57,428.89,54000
2024-05-28 12:15:00,428.89,428.89,428.495,428.62,43509
2024-05-28 12:20:00,428.61,428.95,428.56,428.95,64980
2024-05-28 12:25:00,428.8901,428.93,428.67,428.91,43375
2024-05-28 12:30:00,428.89,428.9829,428.74,428.98,32122
2024-05-28 12:35:00,428.975,429.09,428.88,428.93,43289
2024-05-28 12:40:00,428.915,429.01,428.79,428.85,36661
2024-05-28 12:45:00,428.845,428.96,428.7,428.81,54761
2024-05-28 12:50:00,428.7901,429.15,428.7004,429.055,45759
2024-05-28 12:55:00,429.038,429.05,428.73,428.79,30011
2024-05-28 13:00:00,428.81,429.01,428.43,428.53,71397
2024-05-28 13:05:00,428.57,428.87,428.41,428.83,44444
2024-05-28 13:10:00,428.84,428.99,428.77,428.89,34515
2024-05-28 13:15:00,428.89,429.23,428.8767,429.205,43945
2024-05-28 13:20:00,429.19,429.3243,429.09,429.21,29480
2024-05-28 13:25:00,429.1917,429.22,429.02,429.0599,27267
2024-05-28 13:30:00,429.035,429.35,428.84,429.3163,43433
2024-05-28 13:35:00,429.3001,429.3341,429.17,429.27,33736
2024-05-28 13:40:00,429.26,429.29,429.0105,429.1301,42435
2024-05-28 13:45:00,429.14,429.14,428.73,428.81,29267
2024-05-28 13:50:00,428.81,428.84,428.42,428.6,49079
2024-05-28 13:55:00,428.6,428.82,428.5,428.7301,51685
2024-05-28 14:00:00,428.74,429.065,428.55,429.0448,49041
2024-05-28 14:05:00,429.04,429.1,428.9,429.015,35086
2024-05-28 14:10:00,429.0499,429.34,428.93,429.238,38781
2024-05-28 14:15:00,429.22,429.22,428.725,428.76,39677
2024-05-28 14:20:00,428.78,428.83,428.5465,428.81,60259
2024-05-28 14:25:00,428.81,428.95,428.63,428.72,57165
2024-05-28 14:30:00,428.72,428.75,428.22,428.3,80308
2024-05-28 14:35:00,428.3004,428.33,428.04,428.18,78787
2024-05-28 14:40:00,428.19,428.6199,428.06,428.1401,78602
2024-05-28 14:45:00,428.155,428.3079,427.92,428.28,73266
2024-05-28 14:50:00,428.27,428.34,428.02,428.31,60470
2024-05-28 14:55:00,428.31,428.9,428.31,428.82,97643
2024-05-28 15:00:00,428.81,429.15,428.69,428.69,117029
2024-05-28 15:05:00,428.67,429.1,428.615,429.054,55656
2024-05-28 15:10:00,429.06,429.06,428.72,428.97,62545
2024-05-28 15:15:00,428.94,429.28,428.83,429.23,66628
2024-05-28 15:20:00,429.25,429.33,429.04,429.315,61023
2024-05-28 15:25:00,429.34,429.59,428.77,428.84,78562
2024-05-28 15:30:00,428.82,429.27,428.78,429.135,50987
2024-05-28 15:35:00,429.12,429.21,428.92,428.99,70405
2024-05-28 15:40:00,428.95,429.105,428.83,428.8599,65209
2024-05-28 15:45:00,428.84,429.05,428.52,428.545,68969
2024-05-28 15:50:00,428.535,429.29,428.535,429.1801,192547
2024-05-28 15:55:00,429.24,430.46,429.24,430.33,604039
2024-05-28 16:00:00,430.3,430.32,429.35,430.12,2720063
2024-05-28 16:05:00,430.1,430.32,429.81,430.0,5641
2024-05-28 16:10:00,430.0,430.1,430.0,430.1,6206
2024-05-28 16:15:00,430.1,430.32,430.1,430.32,2138
2024-05-28 16:20:00,430.11,430.11,430.0,430.0,582
2024-05-28 16:25:00,429.92,429.92,429.92,429.92,300
2024-05-28 16:35:00,429.9,429.9,429.9,429.9,193
2024-05-28 16:40:00,429.93,430.32,429.93,430.32,17870
2024-05-28 16:45:00,429.8,429.8,429.8,429.8,729
2024-05-28 16:50:00,429.79,429.89,429.7,429.7,2128
2024-05-28 17:00:00,429.7,429.8,429.7,429.8,1922
2024-05-28 17:05:00,430.0,430.0,430.0,430.0,500
2024-05-28 17:10:00,429.85,430.0,429.7,430.0,2108
2024-05-28 17:15:00,430.08,430.08,430.08,430.08,521
2024-05-28 17:20:00,429.75,429.75,429.75,429.75,100
2024-05-28 17:25:00,430.0,430.0,430.0,430.0,200
2024-05-28 17:30:00,430.0,430.04,430.0,430.04,321
2024-05-28 17:45:00,430.04,430.04,430.04,430.04,509
2024-05-28 18:00:00,429.82,430.0,429.55,430.0,4750
2024-05-28 18:05:00,429.96,430.0,429.96,430.0,874
2024-05-28 18:15:00,430.0,430.0,430.0,430.0,100
2024-05-28 18:20:00,430.32,430.32,430.32,430.32,1130
2024-05-28 18:40:00,429.75,429.75,429.75,429.75,203
2024-05-28 18:55:00,429.72,429.72,429.7,429.7,983
2024-05-28 19:05:00,429.79,429.79,429.79,429.79,100
2024-05-28 19:20:00,429.77,429.77,429.77,429.77,200
2024-05-28 19:50:00,429.7,429.7,429.7,429.7,100
2024-05-28 19:55:00,429.7,429.7,429.5,429.5,348
2024-05-29 04:10:00,427.64,427.64,427.64,427.64,100
2024-05-29 04:25:00,427.6,427.6,427.6,427.6,202
2024-05-29 04:35:00,427.6,427.6,427.6,427.6,300
2024-05-29 04:40:00,427.54,427.54,427.54,427.54,200
2024-05-29 04:45:00,427.6,427.6,427.5,427.5,558
2024-05-29 05:40:00,427.5,427.5,427.5,427.5,200
2024-05-29 06:10:00,427.53,427.74,427.53,427.74,1056
2024-05-29 06:25:00,427.58,427.58,427.58,427.58,100
2024-05-29 06:40:00,427.68,427.68,427.55,427.55,457
2024-05-29 06:50:00,427.63,427.63,427.63,427.63,125
2024-05-29 06:55:00,427.5,427.5,427.5,427.5,100
2024-05-29 07:00:00,427.59,428.05,427.59,427.85,1772
2024-05-29 07:05:00,427.9,427.9,427.75,427.75,1281
2024-05-29 07:10:00,427.72,427.72,427.5,427.5,1089
2024-05-29 07:15:00,427.69,427.69,427.35,427.35,300
2024-05-29 07:20:00,427.13,427.2,427.09,427.2,969
2024-05-29 07:25:00,427.0,427.0,426.72,426.72,1014
2024-05-29 07:35:00,427.04,427.04,427.04,427.04,100
2024-05-29 07:40:00,427.13,427.13,427.13,427.13,140
2024-05-29 07:45:00,427.15,427.15,427.15,427.15,131
2024-05-29 07:55:00,427.07,427.07,427.07,427.07,243
2024-05-29 08:00:00,427.71,427.99,426.67,427.0,9202
2024-05-29 08:05:00,427.57,428.51,427.0,427.1,1625
2024-05-29 08:10:00,427.2103,427.5,427.2103,427.5,1857
2024-05-29 08:15:00,427.69,427.69,427.67,427.67,500
2024-05-29 08:20:00,427.5,427.5,427.2019,427.2019,1109
2024-05-29 08:25:00,427.3982,427.3982,427.2,427.2,800
2024-05-29 08:30:00,427.45,427.45,427.2,427.25,1303
2024-05-29 08:35:00,427.16,427.2,426.9,426.9,2695
2024-05-29 08:40:00,427.0322,427.0322,427.0,427.0,501
2024-05-29 08:45:00,427.24,427.5,427.0,427.0,2776
2024-05-29 08:50:00,427.2,427.2,427.2,427.2,204
2024-05-29 08:55:00,427.1,427.1,427.1,427.1,245
2024-05-29 09:00:00,427.2,427.2,426.82,426.82,3255
2024-05-29 09:05:00,426.98,427.1952,426.86,427.1952,950
2024-05-29 09:10:00,427.0327,427.2,427.0327,427.2,825
2024-05-29 09:15:00,427.0,427.25,427.0,427.0,1860
2024-05-29 09:20:00,426.8355,427.05,426.8355,427.05,3125
2024-05-29 09:25:00,426.91,427.06,425.43,425.64,13969
2024-05-29 09:30:00,425.89,428.05,425.69,427.74,617050
2024-05-29 09:35:00,427.8,428.45,427.33,427.8,172869
2024-05-29 09:40:00,427.9,427.95,426.69,427.575,123899
2024-05-29 09:45:00,427.68,429.47,427.57,429.245,182307
2024-05-29 09:50:00,429.245,430.41,429.135,429.85,168808
2024-05-29 09:55:00,429.85,430.3,429.34,429.445,188273
2024-05-29 10:00:00,429.455,429.91,428.73,429.0347,156414
2024-05-29 10:05:00,429.05,429.31,428.63,429.01,126329
2024-05-29 10:10:00,429.025,430.2498,429.0,430.22,131490
2024-05-29 10:15:00,430.24,430.38,429.8801,429.93,134720
2024-05-29 10:20:00,429.95,430.22,429.15,430.09,98172
2024-05-29 10:25:00,430.15,430.38,429.78,430.14,79208
2024-05-29 10:30:00,430.17,430.69,430.15,430.33,106217
2024-05-29 10:35:00,430.35,430.7,430.0446,430.4373,87872
2024-05-29 10:40:00,430.44,430.66,430.255,430.4,50870
2024-05-29 10:45:00,430.39,430.62,429.96,430.265,80748
2024-05-29 10:50:00,430.27,430.3,429.82,430.11,72377
2024-05-29 10:55:00,430.11,430.305,429.5201,429.8825,177825
2024-05-29 11:00:00,429.89,430.02,429.41,429.8,66940
2024-05-29 11:05:00,429.77,429.79,429.24,429.28,58133
2024-05-29 11:10:00,429.25,429.47,428.96,429.0,98745
2024-05-29 11:15:00,428.95,429.18,428.68,429.175,109383
2024-05-29 11:20:00,429.175,429.4674,429.16,429.46,54799
2024-05-29 11:25:00,429.46,429.5,429.2,429.21,37657
2024-05-29 11:30:00,429.26,429.36,429.04,429.18,35822
2024-05-29 11:35:00,429.19,429.88,429.19,429.61,72224
2024-05-29 11:40:00,429.59,429.92,429.42,429.66,48105
2024-05-29 11:45:00,429.64,429.76,429.44,429.615,60365
2024-05-29 11:50:00,429.6776,430.11,429.6776,429.95,62239
2024-05-29 11:55:00,429.95,430.23,429.95,430.15,82625
2024-05-29 12:00:00,430.155,430.155,429.9,430.05,43908
2024-05-29 12:05:00,430.0683,430.31,430.0651,430.232,50178
2024-05-29 12:10:00,430.19,430.2,429.97,430.07,35378
2024-05-29 12:15:00,430.08,430.24,430.01,430.215,36397
2024-05-29 12:20:00,430.19,430.38,430.14,430.29,41365
2024-05-29 12:25:00,430.26,430.405,430.14,430.26,70445
2024-05-29 12:30:00,430.28,430.37,430.19,430.25,47362
2024-05-29 12:35:00,430.24,430.7945,430.2,430.7749,86745
2024-05-29 12:40:00,430.775,430.8,430.4934,430.56,34238
2024-05-29 12:45:00,430.56,430.8599,430.5,430.51,66243
2024-05-29 12:50:00,430.525,430.94,430.525,430.735,46180
2024-05-29 12:55:00,430.75,430.8799,430.69,430.76,40851
2024-05-29 13:00:00,430.74,430.82,429.91,430.01,118816
2024-05-29 13:05:00,430.005,430.226,429.69,430.2,74104
2024-05-29 13:10:00,430.21,430.23,429.84,429.84,81310
2024-05-29 13:15:00,429.81,430.12,429.8,429.96,30350
2024-05-29 13:20:00,429.973,430.06,429.78,429.78,59879
2024-05-29 13:25:00,429.8,430.2,429.72,430.1935,30762
2024-05-29 13:30:00,430.14,430.3185,429.83,429.84,50110
2024-05-29 13:35:00,429.815,429.94,429.54,429.815,45236
2024-05-29 13:40:00,429.84,429.91,429.69,429.7294,34787
2024-05-29 13:45:00,429.73,429.85,429.67,429.83,37191
2024-05-29 13:50:00,429.81,430.4999,429.81,430.36,64791
2024-05-29 13:55:00,430.35,430.55,430.2,430.52,39024
2024-05-29 14:00:00,430.52,430.55,430.215,430.3,40190
2024-05-29 14:05:00,430.29,430.38,430.02,430.31,48182
2024-05-29 14:10:00,430.31,430.35,430.165,430.3,52823
2024-05-29 14:15:00,430.3,430.3,430.02,430.0909,45343
2024-05-29 14:20:00,430.07,430.21,430.04,430.19,35573
2024-05-29 14:25:00,430.23,430.3,430.07,430.07,37132
2024-05-29 14:30:00,430.05,430.11,429.8,429.87,81129
2024-05-29 14:35:00,429.88,429.94,429.55,429.72,44847
2024-05-29 14:40:00,429.69,429.9779,429.63,429.75,39099
2024-05-29 14:45:00,429.73,429.73,429.32,429.48,85898
2024-05-29 14:50:00,429.485,429.6219,429.4501,429.575,30926
2024-05-29 14:55:00,429.58,429.68,429.405,429.49,60315
2024-05-29 15:00:00,429.5,429.735,429.5,429.64,36220
2024-05-29 15:05:00,429.635,429.7466,429.52,429.555,56251
2024-05-29 15:10:00,429.6,429.8,429.355,429.73,51493
2024-05-29 15:15:00,429.72,429.89,429.665,429.71,64618
2024-05-29 15:20:00,429.71,430.0,429.7,429.97,54548
2024-05-29 15:25:00,429.99,430.39,429.94,430.0,81436
2024-05-29 15:30:00,429.98,429.98,429.59,429.78,62455
2024-05-29 15:35:00,429.78,429.92,429.61,429.71,79228
2024-05-29 15:40:00,429.69,429.74,429.38,429.4457,80993
2024-05-29 15:45:00,429.455,429.505,429.27,429.37,94450
2024-05-29 15:50:00,429.36,429.58,428.72,428.87,155434
2024-05-29 15:55:00,428.89,429.51,428.58,429.51,550434
2024-05-29 16:00:00,429.17,429.21,427.05,427.36,2777980
2024-05-29 16:05:00,427.59,429.17,427.15,427.5,250690
2024-05-29 16:10:00,427.48,427.48,427.0,427.37,7169
2024-05-29 16:15:00,427.37,427.59,427.2,427.3,2266
2024-05-29 16:20:00,427.4,429.17,427.0,427.0,16605
2024-05-29 16:25:00,427.1,427.1,426.0,426.0,20471
2024-05-29 16:30:00,426.0,426.67,425.8,426.49,6861
2024-05-29 16:35:00,426.47,426.5,426.0,426.2,5291
2024-05-29 16:40:00,426.23,426.2482,426.1,426.2,6271
2024-05-29 16:45:00,426.2,426.2,425.61,425.8,4459
2024-05-29 16:50:00,425.72,425.83,425.26,425.4,8843
2024-05-29 16:55:00,425.6,425.6,425.5,425.5,1217
2024-05-29 17:00:00,425.5,425.55,425.49,425.5,2198
2024-05-29 17:05:00,425.45,425.5,425.45,425.4989,1404
2024-05-29 17:10:00,425.5,425.5,425.49,425.5,4239
2024-05-29 17:15:00,425.48,425.48,425.46,425.48,798
2024-05-29 17:20:00,425.5,425.5,425.42,425.5,1955
2024-05-29 17:25:00,425.42,425.42,425.42,425.42,150
2024-05-29 17:30:00,425.5,425.5,425.4597,425.4597,1744
2024-05-29 17:35:00,425.44,425.44,425.44,425.44,1186
2024-05-29 17:40:00,425.44,425.5,425.44,425.5,929
2024-05-29 17:45:00,425.5,425.5,425.4817,425.4817,1801
2024-05-29 17:50:00,425.5,425.5,425.5,425.5,1600
2024-05-29 17:55:00,425.5,425.5,425.5,425.5,200
2024-05-29 18:00:00,425.45,425.5,425.31,425.31,1315
2024-05-29 18:05:00,425.35,425.51,425.3009,425.48,1837
2024-05-29 18:10:00,425.5,425.67,425.46,425.67,1162
2024-05-29 18:15:00,425.5,425.54,425.5,425.52,872
2024-05-29 18:20:00,425.51,425.55,425.35,425.35,1361
2024-05-29 18:25:00,425.5,425.75,425.5,425.66,850
2024-05-29 18:30:00,429.17,429.17,425.54,425.54,1117
2024-05-29 18:35:00,425.5,425.5,425.5,425.5,1036
2024-05-29 18:40:00,425.4,425.48,425.01,425.01,3611
2024-05-29 18:45:00,425.35,425.48,425.08,425.08,593
2024-05-29 18:50:00,425.1,425.39,425.1,425.39,389
2024-05-29 18:55:00,425.39,425.39,425.39,425.39,100
2024-05-29 19:00:00,425.35,425.35,425.35,425.35,500
2024-05-29 19:05:00,425.25,425.38,425.15,425.15,600
2024-05-29 19:15:00,425.28,425.28,425.06,425.06,570
2024-05-29 19:20:00,425.3,425.3,425.3,425.3,200
2024-05-29 19:25:00,425.3,425.3,425.1,425.1,421
2024-05-29 19:30:00,425.06,425.19,425.06,425.19,510
2024-05-29 19:40:00,425.19,425.19,425.19,425.19,100
2024-05-29 19:45:00,425.19,425.19,425.19,425.19,1359
2024-05-29 19:50:00,425.03,425.19,425.0,425.19,7713
2024-05-29 19:55:00,425.19,425.48,425.0,425.48,4959
2024-05-30 04:00:00,425.5,425.5,425.01,425.01,300
2024-05-30 04:05:00,425.1,425.1,425.1,425.1,182
2024-05-30 04:20:00,425.5,425.64,425.5,425.64,225
2024-05-30 04:25:00,425.51,425.51,425.43,425.43,512
2024-05-30 04:30:00,425.4,425.4,425.4,425.4,100
2024-05-30 04:35:00,425.61,425.61,425.61,425.61,125
2024-05-30 04:40:00,425.51,425.52,425.51,425.52,300
2024-05-30 04:50:00,425.9,425.9,425.9,425.9,100
2024-05-30 05:55:00,425.95,425.95,425.95,425.95,375
2024-05-30 06:10:00,425.76,425.76,425.71,425.71,231
2024-05-30 06:20:00,425.61,425.61,425.5,425.5,1054
2024-05-30 06:30:00,425.68,425.68,425.68,425.68,100
2024-05-30 06:35:00,425.37,425.37,425.37,425.37,319
2024-05-30 06:40:00,425.63,425.63,425.63,425.63,200
2024-05-30 06:50:00,425.75,425.75,425.75,425.75,756
2024-05-30 07:00:00,425.65,425.65,425.49,425.6,1107
2024-05-30 07:10:00,425.89,425.89,425.89,425.89,1014
2024-05-30 07:15:00,425.65,425.65,425.5,425.5,551
2024-05-30 07:20:00,425.5,425.5,425.5,425.5,300
2024-05-30 07:25:00,425.68,425.68,425.68,425.68,100
2024-05-30 07:30:00,425.56,425.7,425.35,425.35,2283
2024-05-30 07:35:00,425.35,425.35,425.24,425.24,770
2024-05-30 07:40:00,425.3,425.35,425.3,425.3,660
2024-05-30 07:45:00,425.42,425.43,425.42,425.43,284
2024-05-30 07:50:00,425.5,425.5,425.3,425.3,1471
2024-05-30 07:55:00,425.21,425.21,425.01,425.11,476
2024-05-30 08:00:00,425.9,425.9,423.9,424.01,14721
2024-05-30 08:05:00,424.77,425.4,423.9,425.4,794
2024-05-30 08:10:00,425.46,425.46,424.83,425.0,2843
2024-05-30 08:15:00,424.88,425.0,424.74,425.0,4932
2024-05-30 08:20:00,425.0,425.0,424.9,424.9806,2587
2024-05-30 08:25:00,424.9386,425.0,424.66,424.66,1173
2024-05-30 08:30:00,424.72,425.0,424.72,424.82,9519
2024-05-30 08:35:00,425.0,425.0,424.51,424.51,2908
2024-05-30 08:40:00,424.62,425.0,424.39,424.99,1963
2024-05-30 08:45:00,424.98,425.0,424.74,424.74,3085
2024-05-30 08:50:00,424.51,424.51,424.36,424.48,1140
2024-05-30 08:55:00,424.43,424.43,424.05,424.1,2728
2024-05-30 09:00:00,424.2212,424.5,424.22,424.4,7206
2024-05-30 09:05:00,424.36,424.36,423.7,424.02,3576
2024-05-30 09:10:00,424.4883,424.4883,424.0,424.15,4363
2024-05-30 09:15:00,424.0,424.42,424.0,424.31,1178
2024-05-30 09:20:00,424.36,424.75,424.36,424.56,3615
2024-05-30 09:25:00,424.57,425.0,423.5,424.03,16772
2024-05-30 09:30:00,424.24,424.3,421.175,421.46,880965
2024-05-30 09:35:00,421.46,422.6799,420.63,422.545,468636
2024-05-30 09:40:00,422.5311,423.66,422.35,423.11,288255
2024-05-30 09:45:00,423.09,424.0,422.775,422.96,202440
2024-05-30 09:50:00,423.07,423.4125,422.23,422.24,177405
2024-05-30 09:55:00,422.23,422.57,421.28,421.6,178013
2024-05-30 10:00:00,421.65,421.75,420.8683,421.17,272287
2024-05-30 10:05:00,421.2,421.41,420.22,420.5,320302
2024-05-30 10:10:00,420.44,420.49,418.77,418.99,469370
2024-05-30 10:15:00,419.0,419.01,417.75,418.6034,374359
2024-05-30 10:20:00,418.59,419.08,418.37,418.825,188687
2024-05-30 10:25:00,418.825,420.305,418.825,420.27,345131
2024-05-30 10:30:00,420.27,420.33,419.8244,420.04,201810
2024-05-30 10:35:00,420.01,420.12,419.585,419.5919,184277
2024-05-30 10:40:00,419.63,419.7355,418.59,418.8621,184771
2024-05-30 10:45:00,418.86,419.35,418.15,418.255,358645
2024-05-30 10:50:00,418.265,418.6299,417.93,418.08,179902
2024-05-30 10:55:00,418.0794,418.38,417.6,418.06,325125
2024-05-30 11:00:00,418.045,418.37,417.93,418.02,238387
2024-05-30 11:05:00,418.0101,418.71,418.0,418.66,275022
2024-05-30 11:10:00,418.665,419.4,418.4,418.8001,413207
2024-05-30 11:15:00,418.8,419.6,418.8,419.23,218035
2024-05-30 11:20:00,419.26,419.4,419.0,419.24,142048
2024-05-30 11:25:00,419.21,419.35,419.04,419.15,75791
2024-05-30 11:30:00,419.15,419.545,419.02,419.545,213480
2024-05-30 11:35:00,419.6,420.105,419.56,419.84,250157
2024-05-30 11:40:00,419.865,420.27,419.5801,419.5801,128269
2024-05-30 11:45:00,419.63,419.79,419.3,419.46,75940
2024-05-30 11:50:00,419.46,419.49,419.0702,419.3,112328
2024-05-30 11:55:00,419.28,419.34,419.0,419.05,107336
2024-05-30 12:00:00,419.075,419.36,419.03,419.22,133131
2024-05-30 12:05:00,419.245,419.3756,419.03,419.08,98168
2024-05-30 12:10:00,419.055,419.32,419.05,419.21,74396
2024-05-30 12:15:00,419.21,419.57,419.19,419.41,75087
2024-05-30 12:20:00,419.38,419.6,419.1,419.33,79602
